"Title","ID","Created Date","Updated Date","Owner","Url","Description","Category","All Categories (List)","New Homes  (List)","Rock Houses (List)","Livelihood Struggles (List)","Families with Young Children (List)","Single Parents (List)","Medical Issues (List)","Seniors (List)","Living Alone (List)","People with Disabilities (List)","Community (List)","Water Supply System (List)","Chickens (List)"
"BẤT NGỜ KHI THẤY CẢNH người phụ nữ ngủ chung với GÀ ăn lá rừng khi thiếu GẠO. Tập 168","6f54af86-a7d8-4c17-8692-fe348421d402",2025-05-29T01:28:17Z,2025-09-22T18:08:32Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=wz9UidIldnc","Một gia đình đang vật lộn với điều kiện sống khó khăn. Mái tôn của họ liên tục bị hư hại do lá rụng, phải sửa chữa thường xuyên mà họ hầu như không đủ khả năng chi trả. Chuồng gà của họ vừa là nơi ở vừa là nguồn thức ăn, nhưng họ phải bảo vệ nó khỏi rắn.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"CỤ BÀ sống cô độc trên núi..chồng mất bà phải đi chăn bò để có gạo ăn Tập 42","6f716538-501b-48e0-a20d-7359778e8d38",2025-05-29T01:28:16Z,2025-09-22T17:55:59Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=G9zeTuT1V_A","Một bà lão sống một mình trên đồi, kiên cường chăn năm con bò và thu gom phân bò để bán kiếm sống. Mặc dù tuổi đã cao, bà vẫn khỏe mạnh, có thể mang những thùng nước nặng lên dốc. Bà đã sống biệt lập trong hơn 40 năm, trải qua nỗi cô đơn sâu sắc khi bảy đứa con sống trong làng hiếm khi đến thăm bà. Ngôi nhà của bà, một công trình khiêm tốn bằng đất và tôn, dễ bị ảnh hưởng bởi các yếu tố thời tiết. Bà sử dụng các chiến lược sinh tồn tháo vát, chẳng hạn như rang ngô và ăn lá đu đủ đắng khi thức ăn khan hiếm, và dựa vào một cái giếng trên đồi để đáp ứng mọi nhu cầu về nước của mình.
","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Căn chòi trú ngụ bên dưới thung lũng của người đồng bào RAGLAI.Ăn bắp quanh năm vì thiếu gạo.Tập 156","6fa81d24-e159-4ee2-bf07-f4743e097cdf",2025-05-29T01:28:17Z,2025-09-22T18:07:04Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=wh8FdLdyy1s","Video này khắc họa hình ảnh một người chú và một người dì, sống trong một túp lều đổ nát dưới chân một con dốc sâu ở Ninh Thuận, Việt Nam, trong 21 năm, nuôi một đứa cháu nhỏ vì con gái họ đi làm xa. Túp lều của họ quá nắng, dột vào mùa mưa, thiếu điện, nước máy và các tiện nghi hiện đại. Bữa trưa của họ chỉ có ngô và trái cây luộc vào bữa tối. Họ phải đi nhặt phân bò làm phân bón vì không đủ tiền mua. Thu nhập hàng ngày của họ chỉ là 20.000 đồng, không đủ cho nhu cầu thiết yếu, khiến trẻ em suy dinh dưỡng và ốm yếu. Người cha ốm yếu và mệt mỏi vì phải mang vác những gánh nặng nước và ngô lên xuống ngọn núi nguy hiểm, trong khi người chú và người dì lớn tuổi làm việc chăm chỉ mặc dù tuổi cao và bệnh tật.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“NGƯỜI MẸ TRẺ BỒNG 3 ĐỨA CON THƠ” vào rừng sâu để sinh sống qua ngày. Tập 384","6fda3efa-5204-4c69-87b3-90df47425dcd",2025-05-29T01:28:17Z,2025-09-22T18:19:37Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=T0AHBty6t1k","Một gia đình sống trong cảnh nghèo đói cùng cực ở một vùng núi không có điện, bữa tối chỉ ăn măng luộc và thân chuối, uống nước suối đục. Người mẹ chỉ kiếm được 30.000 đồng (2 đô la Mỹ) một ngày, chật vật kiếm sống và thường xuyên bị đói. Căn nhà nhỏ tối tăm của gia đình buộc họ phải đi ngủ sớm vì sợ rắn và rết vào ban đêm. Bốn đứa trẻ, trong đó có một đứa 4 tháng tuổi, có dấu hiệu suy dinh dưỡng, không được uống sữa hoặc dinh dưỡng hợp lý. Nguồn nước của họ là một con suối sâu, đục, phải đun sôi mới uống được, nhưng vẫn chưa rõ nguồn gốc. Người mẹ 28 tuổi có bốn đứa con lo lắng về tương lai của chúng và cuộc sống tốt đẹp hơn. Người cha làm việc trên đồng chặt chuối không có thu nhập ổn định, chỉ kiếm được 200.000 đồng một ngày. Gia đình mơ về một cuộc sống tốt đẹp hơn với điện, sữa và một ngôi nhà tử tế có cửa sổ và cửa ra vào có thể đóng mở.
","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Nhận được món quà vô cùng quý giá mà những người nghèo có mơ ước cũng không được. Tập 133","70317c0d-fe7f-45be-b708-2018a9825d6f",2025-05-29T01:28:17Z,2025-09-22T18:04:56Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=Vd0LmugUq7A","Một gia đình chuyển từ cảnh nghèo đói cùng cực sang cuộc sống ổn định hơn với một ngôi nhà mới. Ngôi nhà cũ của họ đã xuống cấp, với mái tôn thấp, đau đớn và những bức tường tạm bợ. Bây giờ, họ có một ngôi nhà lắp ghép mới rộng 3x3 mét. Thu nhập hàng ngày của gia đình chỉ 20.000 đồng từ việc hái đậu làm nổi bật cảnh nghèo đói cùng cực của họ. Trước đây, gia đình phải dựa vào một cái ao rất bẩn để lấy nước, nhưng hệ thống thu gom nước mưa của ngôi nhà mới đã cải thiện đáng kể khả năng tiếp cận nước sạch của họ.","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Vượt qua tổ ong nguy hiểm của DEMON FACE HONEY để đến thăm gia đình nghèo trên đỉnh núi. Tập 520","7090cd7e-0465-4d26-9677-87997f1b27d9",2025-08-19T14:03:33Z,2025-09-23T18:15:24Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=GppNH2B_ALs","Một người phụ nữ 38 tuổi đang cùng hai con vật lộn để sống sót ở vùng núi hẻo lánh tại Việt Nam.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Thực hiện ước mơ của 4 mẹ con 20 năm sống trong hang đá đổi đời chỉ sau một đêm chợp mắt. Tập 181","70e99f99-ea62-4a91-8346-a857ad38561e",2025-05-29T01:28:17Z,2025-09-25T09:41:44Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=6GyZpYj9ORc","Sự thay đổi đáng kinh ngạc của một gia đình bốn người, sau hai thập kỷ sống trong hang động, đã nhận được một ngôi nhà 3x4 mới. Trẻ em giờ đây có thể đi học thường xuyên và gia đình có các vật dụng gia đình thiết yếu như bể nước, màn chống muỗi, nệm và gối. Nằm trên một ngọn đồi với tầm nhìn tuyệt đẹp, ngôi nhà mới mang đến một môi trường an toàn và vệ sinh, hoàn toàn trái ngược với nơi ở trong hang động trước đây của họ, nơi dễ có rắn và rết. Bên trong hiện khô ráo và sạch sẽ, cải thiện đáng kể điều kiện sống của họ.","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“CÔ GÁI NHỎ TUỔI NHẤT MIỀN NÚI” 17 tuổi sinh con thơ mắc phải CĂN BỆNH HIỂM NGHÈO. Tập 375","733c5c03-49c1-46c1-9997-439072b83c7f",2025-05-29T01:28:17Z,2025-09-22T18:18:52Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=-_wCAvmJRD4","Một người mẹ 17 tuổi và đứa con 4 tháng tuổi của cô, mắc một căn bệnh hiếm gặp. Họ sống ở một vùng núi xa xôi của tỉnh Ninh Thuận, phải đối mặt với tình trạng nghèo đói nghiêm trọng và hạn chế tiếp cận dịch vụ chăm sóc sức khỏe. Gia đình phải dựa vào các nguồn tài nguyên từ rừng để kiếm thức ăn, và tình trạng của đứa bé khiến họ liên tục khó chịu. Họ thiếu các tiện nghi cơ bản như điện và nước máy, và nhà của họ cách xa làng, phải leo trèo khó khăn mới đến được. Bất chấp những khó khăn này, người mẹ trẻ vẫn hy vọng vào tương lai.
","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"MANG ÁNH SÁNG lên vùng núi cho người nghèo. CĂN CHÒI CHỐNG ĐỔ NHƯ VẠN LÝ TRƯỜNG THÀNH. Tập 161","745fe915-fbae-4ead-8f53-a2714a919098",2025-05-29T01:28:17Z,2025-09-22T18:07:58Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=RPQoSXrBsmg","Video này tập trung vào nhóm dân tộc Đăk Lay ở tỉnh Ninh Thuận, những người sống trong những túp lều làm bằng cây rừng trên núi. Họ dựa vào vườn điều để kiếm thức ăn và làm cỏ/chặt củi với thu nhập ít ỏi chỉ 20.000 đồng (dưới 1 đô la) mỗi ngày, không đủ cho nhu cầu cơ bản hoặc cải thiện nhà cửa. Chế độ ăn của họ chỉ giới hạn ở cơm trắng và cá khô, còn thịt và tôm hùm thì không đủ khả năng chi trả. Họ hứng nước mưa trong một chiếc bình 1500 lít do chính phủ cung cấp. Khu vực này không có điện và nước máy, chỉ có điện vào ban ngày do thiết bị sạc đèn pin bị hỏng. Việc tiếp cận giáo dục và cơ hội việc làm hạn chế cản trở khả năng cải thiện cuộc sống của họ. Gia đình này cũng phải đối mặt với ô nhiễm tiếng ồn từ những người trẻ tuổi và túp lều của họ bị mối mọt phá hoại, làm dấy lên lo ngại về sự sụp đổ.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Bà lão BẤT NGỜ nhận được một món quà KHỔNG LỒ và vô cùng xúc động khi ƯỚC MƠ của bà trở thành sự thật. Tập...","756d5a9c-79ad-494c-b979-61e88abfcd14",2025-07-17T11:41:56Z,2025-09-23T18:19:57Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=sksGJdk5v-Q","Chứng kiến hành trình đáng kinh ngạc của một cụ bà 70 tuổi ở vùng núi Việt Nam, người từng phải đối mặt với khó khăn tột cùng trong một túp lều tồi tàn. Hãy xem cuộc sống của bà thay đổi như thế nào với một ngôi nhà mới, an toàn, đầy đủ tiện nghi thiết yếu và một tấm pin mặt trời để sống bền vững. Video này nêu bật tác động của sự hỗ trợ từ cộng đồng trong việc mang lại sự thoải mái và phẩm giá cho những người đang gặp khó khăn.","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Choáng người với hành trình đi vào đoạn đường đá nhiều nhất vùng để làm nhà cho người nghèo. Tập 128","75c411ce-0c24-4638-ac69-fe9f245c9ae5",2025-05-29T01:28:16Z,2025-09-22T18:04:25Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=zmjeJ_ktfQs","Video này giới thiệu quá trình xây dựng một ngôi nhà mới cho một phụ nữ lớn tuổi và sáu đứa con của bà ở một vùng núi xa xôi. Mặc dù địa hình khó khăn đòi hỏi phải khoan vào đá và chèn trụ, quá trình xây dựng đã hoàn thành trong vài ngày. Ngôi nhà rộng 3x4 mét sử dụng các tấm ván đúc sẵn và tường tôn sóng để lắp ráp hiệu quả và bao gồm một phòng quà tặng được trang bị đầy đủ các vật dụng thiết yếu.
","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Sống trong CĂN CHÒI MỤC NÁT, 20 nhặt PHÂN BÒ để đổi gạo ăn. Tập 447","763f18e8-3091-48d3-b31b-791e2baa2a41",2025-05-29T01:28:17Z,2025-09-22T18:25:26Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=6s8nkpTMxZE","Một gia đình sống trong cảnh nghèo đói cùng cực trong một ngôi nhà tôn cũ nát không có vật liệu cách nhiệt, phải dùng rèm cửa sổ tạm bợ để chống nóng. Vào mùa gió, họ chuyển đến một túp lều sàn và dùng võng để chống đau lưng. Trong gần 10 năm, thu nhập chính của họ là từ việc thu gom, phơi khô và bán phân bò, cạnh tranh quyết liệt để giành nguồn tài nguyên này. Họ cũng dọn cỏ và bóc phân bò bằng máy hút bụi để kiếm tiền mua nhu yếu phẩm. Thu nhập ít ỏi của họ chỉ đủ để mua những thứ thiết yếu như gạo, nước mắm và muối, không có tiền mua xà phòng hoặc bàn chải đánh răng. Chế độ ăn uống của họ bị hạn chế nghiêm trọng, chủ yếu gồm cà tím nấu chín cho người lớn và một ít thức ăn mặn cho trẻ em, thiếu protein. Không gian sống của họ không có bếp, đồ dùng ăn uống phù hợp và nơi dự trữ thực phẩm, buộc họ phải nấu ăn trong điều kiện thô sơ. Không được tiếp cận với giáo dục hoặc đào tạo kỹ năng nghề nghiệp, tương lai của gia đình vẫn ảm đạm.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"TRẬN BÃO QUA ĐI để lại căn chòi THÊ THẢM cho 3 mẹ con nghèo khổ sống trong rừng. Tập 360","76d8d9a1-ce8a-456a-9a21-dee25fd34464",2025-05-29T01:28:17Z,2025-09-22T18:17:37Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=krSAAkBMZRE","Một gia đình gồm ba người sống trong cảnh nghèo đói cùng cực trong một túp lều bạc nhỏ bé, đổ nát được xây dựng từ tre và cây rừng. Ngôi nhà của họ thiếu các tiện nghi cơ bản và bị sụp đổ và dột nát trong những trận mưa lớn. Chế độ ăn của họ chủ yếu giới hạn ở cá khô và cua, và họ thường bỏ bữa sáng. Những đứa trẻ dường như bị thương ở chân và rõ ràng là đang rất cần sự giúp đỡ. Gia đình phải đối mặt với những mối đe dọa liên tục từ những loài rắn lục, rắn và rết nguy hiểm xâm nhập vào túp lều của họ, thậm chí làm hỏng hệ thống điện mặt trời hạn chế của họ. Thu nhập của người mẹ từ việc bán măng rất quan trọng, nhưng gia đình cũng phải gánh một khoản nợ đáng kể.
","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"CĂN CHÒI RÁCH NÁT..Và cuộc sống KHỔ CỰC của ÔNG CỤ BÀ nuôi hai ĐỨA CHÁU THƠ bị BỎ RƠI. Tập 111","76df8533-0582-4359-a894-eca380b71fce",2025-05-29T01:28:16Z,2025-09-22T18:02:48Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=0ieYmqhx2Co","Hai ông bà già, 66 và 67 tuổi, đang nuôi hai đứa cháu nhỏ trong một túp lều đổ nát ở một tỉnh xa xôi. Họ bị cha mẹ của những đứa trẻ bỏ rơi, và con trai cùng chồng của họ cũng đã rời bỏ họ. Ông bà sống sót bằng cách kiếm thức ăn, bán gia súc và làm những công việc lặt vặt như xới cỏ. Họ dựa vào nước suối cho mọi nhu cầu của mình nhưng lại không có tiền để mua đủ thức ăn, đi học và chăm sóc y tế. Ông bà đau khổ và tuyệt vọng vì sự hỗ trợ tài chính nhỏ nhoi, thỉnh thoảng từ mẹ của những đứa trẻ là không đủ, buộc họ phải cạn kiệt tiền tiết kiệm của mình. Vị trí miền núi xa xôi của họ càng làm trầm trọng thêm những khó khăn của họ, và mặc dù đã lớn tuổi, họ vẫn buộc phải bán gà để đáp ứng nhu cầu cơ bản của những đứa trẻ.","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Người đàn ông bỏ nhà lên núi sống cô độc 1 mình, phải ăn rau rừng khi không có gạo. Tập 419","77b91d44-a500-494c-9adb-3c334a74c98b",2025-05-29T01:28:17Z,2025-09-22T18:22:28Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=or6dH1IroCE","Một người chú đã sống trong một túp lều đổ nát trên vách núi trong ba năm, sau khi bị đuổi khỏi nhà làng do tranh chấp đất đai với vợ. Túp lều có nguồn nước tự nhiên từ một dòng suối chảy bên dưới, bắt nguồn từ một hốc đá hoặc dưới lòng đất. Ngôi nhà có cửa tre và một nhà bếp dự trữ ngô, đậu và đu đủ. Công việc hàng ngày của người chú là hái trái cây dại trên núi để bán cho một bà lão trong làng kiếm thu nhập. Gia đình dựa vào cá hộp và đu đủ sống để duy trì cuộc sống, sử dụng một chiếc đèn pin nhỏ để chiếu sáng vào ban đêm.
","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"CĂN CHÒI SỤP ĐỔ. Thua cái CHUỒNG GÀ phải ăn đu đủ và rau rừng sống qua ngày. Tập 126","78244e3c-91f0-4fe3-a64d-803e50f2bcf2",2025-05-29T01:28:16Z,2025-09-22T18:04:11Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=0Re1YDegM7A","Một bà cụ 60 tuổi đã sống một mình hơn 10 năm trong một túp lều đổ nát, được mô tả là tệ hơn cả chuồng gà, thiếu thốn những nhu cầu cơ bản. Thu nhập của họ đến từ việc bán phân bò với giá 25.000 đồng một bao và chặt củi, ngoài ra còn làm thêm công việc ban ngày. Để sinh tồn, họ chuyển đến vùng núi để khai hoang, trồng trọt và chăn nuôi, dựa vào các loại trái cây trên núi để lấy dinh dưỡng. Bất chấp những khó khăn này, họ vẫn duy trì sức khỏe tương đối tốt thông qua chế độ ăn gồm đu đủ, mít, cháo và nấm, kết hợp với thuốc y học cổ truyền. Bà cụ bị đau đầu gối và đau khớp, phải dùng dầu mè để giảm đau, nhưng lại không có tiền để điều trị tại bệnh viện.","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"PHẦN 1: Vượt qua con đường hiểm trở nhất trên NÚI để mang lại những điều tuyệt vời cho CÔ GÁI TRẺ. E...","78350cda-1130-4498-b261-9295d3922c4e",2025-09-06T13:03:00Z,2025-09-06T13:03:00Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=puNCGJlpezg","Một mái ấm mới giữa lưng chừng đồi! 🏡✨ Cuộc sống của gia đình nhỏ này sẽ thay đổi thế nào với ngôi nhà vừa được hoàn thành? Họ đã sống trong túp lều rách nát và giờ đây, niềm vui đã đến. Hãy cùng xem các công nhân đã vượt qua đường núi hiểm trở, ngày đêm làm việc để mang đến một mái nhà vững chãi, khang trang cho họ như thế nào nhé!","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“HÀNH TRÌNH CỰC KHỔ NHẤT” Lên đỉnh núi cao TRUY TÌM CĂN CHÒI RÁCH NÁT của 3 bà cháu. Tập 233","79fc1739-1a43-4ed5-ad4e-36093e509e96",2025-05-29T01:28:17Z,2025-09-22T18:15:02Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=PJQapRAEKa8","Một gia đình thực hiện hành trình gian khổ kéo dài 5 giờ mỗi ngày, bao gồm 2 giờ đi bộ và 3 giờ mang những chiếc giỏ nặng 20 kg, để chuyển những nhu yếu phẩm thiết yếu qua các khu rừng và suối đến một ngôi làng xa xôi. Hành trình này làm nổi bật sự cô lập cùng cực và khó khăn khi tiếp cận. Một đứa trẻ 11 tuổi đi bộ 4 giờ mỗi ngày để đến trường mặc dù thiếu thốn những vật dụng cơ bản do nghèo đói cùng cực. Một gia đình khác quyết tâm giáo dục đứa con 7 tuổi của mình, tin rằng đó là chìa khóa để phá vỡ vòng luẩn quẩn của đói nghèo. Các gia đình chỉ sống bằng những bữa ăn rất đơn giản, thường chỉ có nước và rau, và sống trong những túp lều đổ nát bị dột. Bất chấp những khó khăn, họ vẫn kiên trì, với cam kết mạnh mẽ về giáo dục như một con đường dẫn đến tương lai tốt đẹp hơn.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Sống trong căn chòi trong rừng sâu, cả gia đình CHĂN DÊ MƯỚN chỉ 2 nghìn đồng 1 con. Tập 234","7ae76839-852f-4890-bd80-28a0cbcbbddc",2025-05-29T01:28:17Z,2025-09-22T18:15:06Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=N3ea94Ob5wc","Một gia đình gồm 4-5 người sống trong cảnh nghèo đói cùng cực trong một túp lều đổ nát gần đỉnh núi, thiếu điện và nước sạch. Cuộc sống hàng ngày của họ bao gồm việc gánh nước từ một con suối xa xôi, làm nổi bật tình trạng thiếu hụt tài nguyên nghiêm trọng. Thu nhập của họ rất ít và thực phẩm thì hạn chế, thường phải dựa vào gạo tẻ và gà. Sức khỏe của gia đình đang bị đe dọa do nguồn nước bị ô nhiễm và điều kiện sống của họ chật chội và nóng bức, buộc họ phải ngủ trong khu vực bếp để tránh nóng. Họ phải đối mặt với những thách thức trong việc bảo vệ đàn gia súc của mình khỏi những kẻ săn mồi và sử dụng cây chanh dại để làm củi và kiếm thu nhập. Họ đã nhận được sự hỗ trợ từ bên ngoài, bao gồm đèn năng lượng mặt trời và các nhu yếu phẩm thiết yếu, để giúp cải thiện tình hình khó khăn của họ.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Cả đời không chồng con phải làm VẤT VẢ để nuôi người em TÂM THẦN. Tập 501","7b072560-7968-4b0d-a4a1-21e5a6115ff8",2025-06-20T11:51:21Z,2025-06-20T11:51:21Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=qaxILnpSD0Y","Hãy chứng kiến ​​những cuộc đấu tranh hàng ngày của Thúy. Ngôi nhà của cô, một ngôi nhà tôn nhỏ, ít được bảo vệ khỏi các yếu tố thời tiết, và nước sạch là một thách thức liên tục. Hãy xem cách cô ấy đối phó với nguồn tài nguyên hạn chế, dựa vào củi để sưởi ấm và thắp sáng, và những khó khăn đặc biệt mà Thúy phải đối mặt khi chăm sóc em trai mình. Video này nêu bật khả năng phục hồi đáng kinh ngạc khi đối mặt với khó khăn.","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"THỬ LÒNG cụ ông 92 tuổi và vô tình nghe được điều ước đau lòng vào cuối đời của cụ ông. Tập 230","7b84ecad-94c8-48b5-8233-07e9914a7954",2025-05-29T01:28:17Z,2025-09-22T18:14:20Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=S0QfsWVbkiY","Ông Ch. L Hai, 92 tuổi và người vợ mù của ông đã sống trong một túp lều nhỏ trong hơn 30 năm. Họ không thể đi lại vì đau đớn và bị mù một phần. Bảy người con và cháu của họ đến thăm hàng ngày, mang theo thức ăn và giúp đỡ việc nhà, mặc dù họ sống riêng. Cặp vợ chồng già chọn sống trên đất của họ, hy vọng sẽ truyền lại cho con cái. Ước mơ khiêm tốn của họ là sống một cuộc sống đàng hoàng và đủ khả năng chi trả cho những nhu cầu cơ bản. Họ đã nhận được sự hỗ trợ từ những người khác, bao gồm cả hệ thống năng lượng mặt trời cho túp lều của họ.
","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
